order_id,customer_id,order_date,status,total_items,payment_method,shipping_city
O0002492,123abc,null,delivered,1,not_a_date,9999-99-99
 ,C00966,2024-11-23T06:46:35,not_a_date,2,cod, 
32-13-2025,###BAD###,123abc,delivered,N/A,cod,N/A
O0002495,32-13-2025,2023-04-17T13:57:42,32-13-2025,1,upi,Hyderabad
O0002496,C00606,###BAD###,@@@, ,@@@,Kolkata
O0002497,invalid,,delivered,1,123abc,9999-99-99
O0002498,N/A,2025-05-06T23:05:57,delivered,2,cod,NULL
null,C00975,invalid,123abc,3,upi,Hyderabad
O0002500,C00462,2023-04-29T23:30:32,delivered,1,cod,Noida
O0002501,C00728,123abc,@@@,32-13-2025,card,@@@
O0002502, , ,delivered,2,N/A,Bengaluru
NULL,C00467,@@@,,123abc,netbanking,NULL
O0002504,123abc,2023-08-06T02:53:29,nan,32-13-2025,N/A,Hyderabad
@@@,NULL,2023-09-05T15:06:27,delivered,1,invalid,32-13-2025
O0002506,C00632,2025-01-31T03:18:17,32-13-2025,nan,cod,Kolkata
O0002507,9999-99-99,32-13-2025,delivered,2,card,Kolkata
not_a_date,9999-99-99,###BAD###,9999-99-99,@@@,cod, 
null,C00098,2024-06-29T05:43:25,9999-99-99,32-13-2025,@@@,Mumbai
O0002510,C00433,2023-02-21T02:28:29,processing,invalid,not_a_date,###BAD###
O0002511,nan,nan,delivered,1,card,nan
N/A,C00702,2023-01-23T01:18:37,delivered,nan,netbanking,Hyderabad
9999-99-99,C00856,2025-07-28T05:16:58,delivered,invalid,not_a_date,@@@
O0002514,C00884,2025-06-21T05:36:17,cancelled,123abc,invalid,Kolkata
O0002515,C00938,9999-99-99,delivered,1,,Pune
###BAD###,C00267,2023-05-05T05:56:22,NULL,2,upi,Delhi
123abc,C00716,2024-03-24T23:38:14,###BAD###,not_a_date,netbanking,Noida
O0002518,C00185,2023-06-28T05:57:36,delivered,1,###BAD###,Kolkata
###BAD###,NULL,,returned,1,,Bengaluru
@@@,C00851,2025-05-31T22:26:28,,9999-99-99,upi,Bengaluru
 ,,2023-12-07T17:41:19,delivered, ,netbanking,32-13-2025
O0002522,C00272,2025-02-04T00:28:46,32-13-2025,N/A,cod,Chennai
O0002523,C00836,2023-01-06T13:47:31,shipped,1, ,Mumbai
O0002524,C00174,2023-04-02T17:00:42,delivered,NULL,123abc,Bengaluru
O0002525,9999-99-99,2023-04-06T05:11:49,delivered,2,upi, 
not_a_date,not_a_date,2024-05-02T19:02:17,null,1,card,
O0002527,@@@,2023-11-18T11:12:15,delivered,1,card,Bengaluru
O0002528,###BAD###,2025-01-02T02:02:09,N/A,9999-99-99,upi,Pune
null, ,2023-05-02T03:39:56,delivered,1,null,123abc
null,C00337,2023-03-10T07:54:25,delivered, ,upi, 
O0002531,123abc,NULL,delivered,1,netbanking,Hyderabad
O0002532,N/A,123abc,delivered,@@@,card,Pune
O0002533,###BAD###,NULL,shipped,9999-99-99,@@@,null
O0002534,NULL,2023-11-28T18:03:28,,1,cod,Pune
N/A,C00930,@@@,###BAD###,2,invalid,NULL
O0002536,C00203,2023-06-04T15:29:19,NULL,123abc,upi,123abc
O0002537,C00068,2023-01-31T12:11:38,cancelled,2,###BAD###,Delhi
O0002538,C00580,2024-02-21T14:21:39,shipped,1,9999-99-99, 
NULL,C00186,2025-03-21T14:04:44,delivered,not_a_date,cod,Pune
,C00238,2025-03-31T04:27:54,shipped, ,nan,Pune
O0002541,NULL,123abc,null,1,NULL,Mumbai
9999-99-99,C00912,,,invalid,card,@@@
null,@@@,NULL,delivered,2,nan,Pune
O0002544,C00896, ,NULL,1,,not_a_date
O0002545,C00363,2024-04-16T10:22:00,delivered,1,upi,Kolkata
O0002546,C00738,nan,9999-99-99,1,netbanking,Mumbai
,C00530,invalid,delivered,@@@,netbanking, 
,9999-99-99,2023-09-17T11:44:47,delivered,nan,netbanking,Bengaluru
O0002549,C00995,2023-07-11T16:34:15,9999-99-99,not_a_date,upi,###BAD###
O0002550,C00718,2023-08-13T18:11:47,processing,nan,invalid,Chennai
O0002551,C00791,2025-09-16T15:02:27,delivered,1,cod,###BAD###
O0002552,C00985,2024-03-03T07:48:10,delivered,nan,cod,Pune
O0002553,C00098,@@@,###BAD###,@@@,N/A,123abc
###BAD###,C00282,32-13-2025,###BAD###,2,upi,@@@
NULL,C00850,null,nan,invalid,cod,Bengaluru
O0002556,32-13-2025,2023-12-19T00:47:32,delivered,3,cod,nan
O0002557, ,2023-12-11T11:19:59, ,1, ,Pune
 ,C00083,2025-03-13T05:35:10,N/A,N/A,upi,@@@
O0002559,C00774,2023-08-06T17:11:22,delivered,nan,cod,123abc
O0002560,C00776,2024-09-06T14:11:35,###BAD###,1,upi,Bengaluru
O0002561,C00662, ,cancelled,2,###BAD###,Chennai
###BAD###,N/A,2024-08-11T18:36:11,,2,card,9999-99-99
O0002563,NULL, ,delivered,1,cod,Mumbai
O0002564,not_a_date,2024-12-02T01:37:23,not_a_date,32-13-2025,netbanking,invalid
32-13-2025,C00489,2024-08-06T20:02:01,delivered,1,123abc,NULL
@@@,C00756,2023-06-22T18:14:15,32-13-2025,nan,netbanking,Bengaluru
O0002567,C00138,2023-11-25T09:53:29,delivered,NULL,netbanking,32-13-2025
NULL,invalid,2023-01-12T22:02:26,shipped,1,netbanking,null
O0002569,C00498,2023-03-18T10:25:17,delivered,not_a_date,cod,NULL
O0002570,C00486,2025-06-11T04:25:18,delivered,NULL,not_a_date,Mumbai
@@@,123abc,2024-10-28T07:29:11,N/A,1,nan,Delhi
not_a_date,C00456,2025-05-21T21:09:54,delivered,2,@@@,Kolkata
O0002573,C00889,2024-02-10T13:07:00,not_a_date,nan,upi,not_a_date
nan,null,@@@,processing,1,card,Hyderabad
N/A,C00358,2024-07-19T09:07:58,9999-99-99,1,N/A,Bengaluru
 ,###BAD###,nan,delivered,1,cod,N/A
O0002577,C00916,2023-03-06T13:54:44, ,nan,,Chennai
O0002578,C00185,null,returned,1,not_a_date, 
O0002579,C00879,2024-11-27T03:32:35,123abc,###BAD###,NULL,123abc
null,C00635,2024-01-22T05:19:44,delivered,1,NULL,Chennai
O0002581,32-13-2025,2024-03-24T14:19:17,cancelled,1,N/A,Noida
not_a_date,123abc,2024-03-24T08:22:27,not_a_date,,netbanking,Hyderabad
###BAD###,C00587,###BAD###,shipped,1,netbanking,Pune
O0002584,32-13-2025, ,,1,nan,NULL
null,32-13-2025,123abc,delivered,1,,Chennai
O0002586,C00065,2023-01-25T00:38:21,,1,123abc,Pune
O0002587,@@@,2024-07-02T05:05:25,delivered,not_a_date,netbanking,Pune
O0002588,C00799,2023-02-02T01:37:49,delivered,1,,Chennai
O0002589,C00689,2025-05-25T01:19:31,123abc,1,cod,###BAD###
O0002590,C00301,2024-03-30T14:32:58,delivered,null,upi,null
, ,2023-04-15T12:46:24,invalid,32-13-2025,not_a_date,Pune
O0002592,,N/A, ,nan,not_a_date,Hyderabad
invalid, ,N/A,@@@,1,card,Pune
9999-99-99,C00675,123abc,delivered,1,123abc,Mumbai
O0002595,C00153,2025-07-16T15:59:44,delivered,@@@,card,Mumbai
invalid, ,2024-09-22T10:02:44,delivered,2,cod,123abc
O0002597,@@@,2024-04-28T11:26:48,processing,1,card,###BAD###
O0002598,,,NULL,1, ,Kolkata
O0002599,NULL,###BAD###,delivered,1,N/A,123abc
32-13-2025,C00838,2025-04-08T15:44:50,null,null,card,@@@
O0002601,C00188,NULL,processing,null,upi,Delhi
O0002602,C00630,123abc,delivered,,cod,Pune
O0002603,C00224,2025-10-25T10:43:38,returned,2,card,NULL
O0002604,###BAD###,2024-02-25T18:26:13,NULL,1,not_a_date,Noida
32-13-2025,C00410,, ,32-13-2025,upi,Mumbai
O0002606,C00865,,returned,1,cod,Mumbai
not_a_date,C00269,2025-05-15T22:48:04,NULL,1,nan,Noida
O0002608,32-13-2025,null,processing,1,@@@,Hyderabad
O0002609,C00782,2023-11-30T18:59:43,processing,9999-99-99,card,9999-99-99
O0002610,C00197,2023-12-30T16:53:39,null,,netbanking,nan
O0002611,C00123,2023-11-12T13:44:20,shipped,invalid,netbanking,Kolkata
9999-99-99,C00475,@@@,, ,cod,Chennai
O0002613,C00626,2024-06-21T05:25:37,delivered,1,NULL,Kolkata
O0002614,C00736,,delivered,not_a_date,,@@@
O0002615,,2023-02-09T03:18:22,cancelled,N/A,N/A,Noida
O0002616,not_a_date,null,invalid,9999-99-99,cod,NULL
###BAD###,@@@,2025-01-23T08:38:33,delivered,1,upi,nan
O0002618,C00575,2024-07-23T21:50:15, ,1,netbanking,not_a_date
9999-99-99,C00478,nan,processing,NULL,card,###BAD###
O0002620,32-13-2025,123abc,delivered,1,card,Pune
O0002621,@@@,2023-04-17T03:24:41,processing,2,netbanking, 
not_a_date,32-13-2025,2023-01-04T06:28:49,###BAD###,2,cod,Mumbai
123abc,C00960,2023-11-16T13:40:19,9999-99-99,1,card,Kolkata
O0002624,C00032,@@@,@@@,2,card,null
O0002625,###BAD###,2025-04-03T04:33:10,delivered,1,null,nan
O0002626,C00667,2024-08-29T09:53:33,invalid,3,card,Mumbai
not_a_date,C00469,nan,delivered,N/A,upi,Bengaluru
O0002628,C00657,2025-08-14T20:17:05,delivered,###BAD###,nan,Hyderabad
123abc,C00960,2023-08-19T23:38:56,processing,null,card,not_a_date
O0002630,@@@,2025-08-25T12:25:08,32-13-2025,1,card,Bengaluru
9999-99-99,N/A,2023-02-04T07:39:07,delivered,1,netbanking,Hyderabad
9999-99-99,N/A,2024-06-25T08:17:13,delivered, ,cod,nan
O0002633,C00658,2024-06-02T10:33:43, ,null,cod,not_a_date
nan,123abc,,nan,,9999-99-99,32-13-2025
 ,@@@,2025-02-04T06:26:38,, ,card,123abc
O0002636,C00980,2024-04-01T14:23:15,delivered,null,upi,invalid
 ,C00415,2023-05-01T07:39:24,delivered,invalid,cod,Mumbai
O0002638,C00136,2024-08-24T07:24:20,delivered,2,###BAD###,Mumbai
O0002639,C00361,2024-12-27T07:44:48,9999-99-99,NULL,card,Noida
 ,C00809,not_a_date,shipped,2,cod,Chennai
O0002641,C00861,2023-10-28T03:22:55,,1,invalid,Noida
O0002642,C00255,2025-01-26T08:45:25,NULL,nan,123abc,NULL
NULL,C00237,2025-05-26T01:24:25,NULL,2,123abc,###BAD###
null,###BAD###,2023-05-31T04:23:37,delivered,1,32-13-2025, 
@@@,C00139,2023-04-14T08:11:38,123abc,###BAD###,not_a_date,Bengaluru
,C00985,2025-04-21T18:39:08,@@@,###BAD###,cod,nan
O0002647, ,2025-07-18T18:37:26,@@@,3,invalid,Hyderabad
O0002648,null,@@@,,NULL,123abc,Kolkata
null,,9999-99-99,delivered,1,cod,123abc
O0002650,C00626,32-13-2025,N/A,1,32-13-2025,Delhi
O0002651,C00253,123abc,delivered,###BAD###,,Kolkata
9999-99-99,C00098,32-13-2025,delivered,1,null,Bengaluru
N/A,9999-99-99,2025-04-04T00:01:00,processing,,upi,Chennai
null,N/A,2025-08-13T12:09:53,###BAD###, ,card,Chennai
O0002655,C00759,2024-04-09T01:55:18, ,2,card,Kolkata
O0002656,C00308,2023-08-31T00:13:33,returned,1,cod,Pune
O0002657,C00156,2025-08-20T04:02:37,32-13-2025,2,9999-99-99,Pune
O0002658,NULL,2025-02-24T09:10:47,cancelled,2,netbanking,Chennai
O0002659,@@@,2023-01-24T10:39:45,N/A,NULL,invalid,null
O0002660,nan,32-13-2025,processing,1,@@@,Hyderabad
,32-13-2025,invalid,9999-99-99,32-13-2025,cod,Bengaluru
32-13-2025,32-13-2025,invalid,delivered,invalid,netbanking, 
O0002663,C00088, ,delivered,1,card,not_a_date
O0002664,C00631,2025-04-16T13:06:59,delivered,nan,@@@,32-13-2025
O0002665,C00157,123abc,cancelled,1,32-13-2025,Noida
O0002666,C00264,2023-09-04T22:10:20,9999-99-99,NULL,card,32-13-2025
###BAD###,C00494,2024-10-08T12:06:00,delivered,not_a_date,cod,Noida
32-13-2025,C00202,2023-12-14T02:31:22,nan,1,cod,Delhi
O0002669,C00776,not_a_date,delivered,nan,card,9999-99-99
O0002670,NULL,N/A,delivered,1,upi,Bengaluru
null,C00830,2024-08-24T09:17:54,not_a_date,nan,invalid,Chennai
O0002672,not_a_date,2025-06-02T00:28:47,null,NULL,cod,Bengaluru
O0002673,C00794,,,NULL,card,Noida
nan,C00424,2024-10-20T02:49:48,32-13-2025,9999-99-99,cod, 
O0002675,not_a_date,2025-01-01T02:30:44,9999-99-99,32-13-2025,netbanking,@@@
O0002676,NULL,@@@,null,N/A,@@@,Delhi
O0002677,32-13-2025,2024-12-26T16:00:22,,1,card,Delhi
O0002678,C00329,2025-07-14T08:17:45,returned,NULL,cod,Pune
O0002679,N/A,###BAD###,delivered,1,cod,Mumbai
###BAD###,,2024-08-06T00:37:15,processing,123abc,nan,###BAD###
O0002681, , ,shipped,1,null,NULL
###BAD###,not_a_date,invalid,not_a_date,invalid,cod,###BAD###
O0002683,C00788,,delivered,null,upi,Hyderabad
32-13-2025,NULL, ,delivered,1,cod,Mumbai
O0002685,C00156,@@@,delivered,1,card,Hyderabad
N/A,C00290,invalid,null,9999-99-99,netbanking,Pune
O0002687,nan,@@@,processing,1,###BAD###,Chennai
,9999-99-99,2023-02-12T16:58:32,null,invalid,cod,nan
O0002689,C00044,2025-11-01T23:38:35,32-13-2025,1,card,Bengaluru
9999-99-99,C00043,null,delivered, ,upi,Kolkata
O0002691,C00081,2023-07-08T06:43:54,processing,1,cod,Hyderabad
O0002692,not_a_date,N/A,,1,card,Pune
O0002693,C00167,2025-03-28T07:11:42,delivered,null,cod,Mumbai
O0002694,C00303,2025-07-20T21:43:10,invalid,1,nan,
O0002695,C00616,123abc,32-13-2025,NULL,9999-99-99,Pune
O0002696,@@@,2024-07-24T09:30:46,###BAD###,1,card,9999-99-99
null,9999-99-99,NULL,delivered,9999-99-99,NULL,Delhi
NULL,C00843,N/A,delivered,1,cod,Hyderabad
O0002699,invalid,@@@,N/A,2,cod,Mumbai
O0002700,C00373,@@@,delivered, ,upi,Mumbai
O0002701,123abc,NULL,processing,###BAD###,card,Kolkata
O0002702,C00929,2025-03-06T16:25:03,NULL,3,card,Hyderabad
###BAD###,C00243,2023-03-27T12:25:15,N/A,1,32-13-2025,Pune
O0002704,C00046,123abc,9999-99-99,NULL,NULL,null
O0002705,###BAD###,2023-01-17T19:34:37,NULL,2,###BAD###,Mumbai
O0002706,N/A,N/A,delivered,2,card,Bengaluru
9999-99-99,N/A,2023-10-05T00:38:16,delivered,1,netbanking,Noida
O0002708,C00776,NULL,delivered, ,netbanking,Delhi
N/A,nan,not_a_date,delivered,1,cod,Mumbai
invalid,null,2025-08-07T11:58:52,123abc,1,32-13-2025,Pune
O0002711, ,,delivered,2,upi,Chennai
N/A,C00711,2024-08-07T10:14:32,,@@@,card,Delhi
 ,C00736,9999-99-99, ,N/A,upi,nan
O0002714,C00781,###BAD###,@@@,32-13-2025,upi,123abc
not_a_date,C00127,2025-10-07T19:31:03,delivered,1, ,
nan,C00013,nan,delivered,1, ,Chennai
O0002717,C00555,2025-05-16T00:28:00,delivered,1,invalid,not_a_date
O0002718,C00924,2025-04-11T00:08:12,N/A,3,,Pune
123abc,C00517,invalid,shipped,2,card,NULL
O0002720, ,@@@,123abc,1,cod,@@@
O0002721,32-13-2025,2023-07-12T10:27:03,null,###BAD###,cod,@@@
32-13-2025,C00383,N/A,delivered,2,not_a_date,Pune
123abc,C00315,2025-06-24T18:16:03,not_a_date,2,upi,123abc
9999-99-99,C00219,###BAD###,delivered,1,@@@,Mumbai
O0002725,C00327,2025-07-31T03:36:59,delivered,N/A,cod,Hyderabad
O0002726,123abc,,delivered,null,upi,Hyderabad
O0002727,123abc,2023-09-10T17:15:12,N/A,1,9999-99-99,Chennai
9999-99-99,C00643,2025-07-31T12:35:00,N/A,9999-99-99,nan,Mumbai
O0002729,C00791,null,delivered,1,cod,Delhi
O0002730,C00556,2024-06-27T07:54:00,returned,not_a_date,card,Bengaluru
O0002731,C00168,2023-02-22T19:23:27, ,2,netbanking,Kolkata
O0002732, ,2023-10-22T22:45:38,delivered,1,netbanking,Bengaluru
NULL,C00216,2025-04-09T09:16:02,@@@, ,123abc,Pune
O0002734,C00246,2023-12-02T12:59:51,processing,3,cod,not_a_date
32-13-2025, ,123abc,32-13-2025,9999-99-99,netbanking,Bengaluru
32-13-2025,C00230,9999-99-99,delivered,2,null,Mumbai
O0002737,C00590,9999-99-99,delivered,3,N/A,Kolkata
9999-99-99,C00780,32-13-2025,delivered,1,upi,Noida
O0002739,C00676,2023-05-25T19:37:33,delivered,null,@@@,Noida
O0002740,32-13-2025,2024-10-19T02:21:53,123abc,null,upi,Bengaluru
not_a_date,C00919,invalid,N/A,###BAD###,cod,Delhi
O0002742,C00207,2024-03-28T03:01:00,invalid,1,nan,Chennai
###BAD###, ,2024-03-13T21:09:11,not_a_date,@@@,cod,
32-13-2025,C00936,@@@,null,@@@,netbanking,32-13-2025
@@@,not_a_date,2025-11-02T22:02:25,@@@,1, ,invalid
O0002746,C00029, ,@@@,2,netbanking,Hyderabad
O0002747,N/A,,###BAD###,not_a_date,upi,Bengaluru
O0002748,NULL,2024-08-12T02:46:52,delivered,NULL,cod,###BAD###
O0002749,NULL,,123abc,2,cod,Noida
,C00801,N/A,32-13-2025, ,netbanking,@@@
O0002751,null,2023-01-05T13:53:10,9999-99-99,1,card,Kolkata
 ,not_a_date,2025-04-09T06:51:32, ,1,upi,Hyderabad
N/A,123abc,32-13-2025,delivered,1,cod,Chennai
N/A,C00323,2025-09-21T20:37:13,delivered,123abc,netbanking, 
N/A,C00767,2024-07-22T19:50:04,delivered,2,not_a_date,123abc
O0002756,C00604,###BAD###, ,1,###BAD###,NULL
O0002757,123abc,2025-05-03T13:18:13,delivered,1,netbanking,Chennai
O0002758,32-13-2025,2025-02-19T03:08:06,delivered,2,card,9999-99-99
N/A,C00338,2024-08-13T17:59:21,delivered,32-13-2025,,@@@
O0002760,123abc,2023-05-30T05:43:28,delivered,1,nan,Bengaluru
O0002761,C00932,2024-01-31T18:33:45,processing,1,cod,###BAD###
O0002762,123abc,2023-11-27T10:25:45,delivered,1,invalid,Delhi
O0002763,C00868,@@@,NULL, ,N/A,Noida
O0002764,C00539,32-13-2025,not_a_date,1,upi,Delhi
N/A,C00398,2023-04-12T12:44:04,shipped,1,N/A,123abc
32-13-2025,C00590, ,delivered,123abc,upi,Hyderabad
not_a_date,32-13-2025,nan,delivered,1,32-13-2025,Hyderabad
O0002768,32-13-2025,2024-05-09T00:54:39,null, ,cod,
9999-99-99,C00207,nan,nan,invalid,netbanking,Hyderabad
@@@,C00086,not_a_date,null,@@@,upi, 
null,nan,2024-10-14T23:28:43,delivered,1,upi,Pune
 ,C00512,2025-03-27T10:20:48,cancelled,@@@,cod,Pune
O0002773,not_a_date,2023-12-19T08:30:27,delivered,2,card,Mumbai
O0002774,C00396,2025-07-03T10:33:50,9999-99-99,1,netbanking,Chennai
O0002775,C00700,2023-04-28T11:04:26,delivered,1,NULL,Pune
O0002776,null,2023-11-12T05:57:16,processing,1,upi,Delhi
O0002777,C00789,2025-08-25T09:00:09,returned, ,netbanking,
O0002778,NULL,2025-04-12T17:27:01,123abc,1,not_a_date,Pune
O0002779,C00841,32-13-2025,delivered,32-13-2025,netbanking,Hyderabad
O0002780,C00199,2023-04-04T19:19:51,@@@,not_a_date,netbanking,Kolkata
123abc,invalid,2025-04-22T01:11:02,nan,1,upi,Mumbai
123abc,C00554,2024-04-02T00:38:49,processing,NULL, ,Kolkata
,C00276,2023-01-25T18:49:27,###BAD###,3,cod,Noida
O0002784,C00889,2025-09-24T04:53:17,32-13-2025,2,netbanking,Chennai
nan,C00113,not_a_date,delivered,2,123abc,Chennai
null,NULL,N/A,9999-99-99,@@@,cod,@@@
9999-99-99,@@@,2023-01-30T18:20:31,delivered,3,netbanking,Chennai
null,C00694,2023-02-08T10:37:53,N/A,1,card,Bengaluru
not_a_date,C00674,2025-06-04T00:10:45,,3,upi,@@@
,C00667,2023-04-01T07:05:22,not_a_date,3,@@@,Pune
N/A,invalid,nan,@@@,,invalid,###BAD###
O0002792,C00158,###BAD###,123abc,3,cod,null
O0002793,not_a_date,32-13-2025,delivered,1,card,null
O0002794,32-13-2025,2025-05-21T23:17:58,delivered,1,32-13-2025,not_a_date
O0002795,C00004,NULL,9999-99-99,not_a_date,upi,Hyderabad
,123abc,invalid,delivered,9999-99-99,netbanking,not_a_date
O0002797,C00995,,delivered,9999-99-99,cod,nan
32-13-2025,N/A,2025-07-29T13:53:30,NULL,9999-99-99,null,N/A
123abc,C00870,nan,delivered,3,netbanking,
NULL,C00673,2023-06-27T11:05:51,NULL,NULL,card,Noida
O0002801,C00554,@@@,delivered,2,cod,32-13-2025
O0002802,null,null,null,2,card,Hyderabad
O0002803,NULL,###BAD###,N/A,2,not_a_date,Noida
O0002804,,2025-07-11T19:32:37,null, ,netbanking,NULL
NULL,C00234,nan,delivered,1,cod,N/A
9999-99-99,C00844,2024-07-12T22:34:40, ,3,@@@, 
O0002807,NULL,2025-08-12T14:37:20,@@@,2,9999-99-99,123abc
null,C00431,@@@,delivered,9999-99-99,###BAD###, 
O0002809,C00864,2025-07-15T23:13:29,N/A,1,upi,nan
O0002810,C00329,2025-10-08T19:03:35,9999-99-99,null,upi,Hyderabad
O0002811,123abc,NULL,not_a_date,1,cod,Hyderabad
O0002812,C00211,2023-02-16T04:01:43,delivered,1,card,N/A
NULL,C00244,2025-03-28T21:06:11,9999-99-99,not_a_date,card,not_a_date
null,nan,2023-06-30T17:56:51,delivered,null,netbanking,Hyderabad
,C00868,N/A,returned, ,32-13-2025,Noida
9999-99-99,C00008,2025-04-02T12:45:48,processing,,card,Delhi
###BAD###,C00049,2025-07-20T18:08:14,nan,1,not_a_date,Bengaluru
123abc,,invalid,delivered,###BAD###,null,invalid
O0002819,C00623,2025-07-19T01:15:45,delivered,1,9999-99-99,Noida
null,C00336,NULL,processing,nan,netbanking,invalid
123abc,C00347,2024-12-26T22:28:00,returned, ,invalid,32-13-2025
O0002822,###BAD###,2023-07-27T05:53:51,delivered,1,###BAD###,9999-99-99
O0002823,C00331,2024-11-05T10:40:02,delivered,1,not_a_date,Noida
 ,null,2023-03-09T11:08:41,delivered,,123abc,###BAD###
O0002825,invalid,nan,###BAD###,1,upi,Pune
O0002826,NULL,2024-03-04T03:04:19,delivered,invalid,@@@,Mumbai
O0002827,C00668,2023-07-29T04:59:14,shipped,2, ,9999-99-99
N/A,C00204,2025-03-31T17:28:07,delivered,1,cod,123abc
O0002829,NULL,2023-03-18T18:40:28,processing,1, ,N/A
O0002830,C00551,2023-04-20T04:14:40,shipped,1,upi,Pune
O0002831,C00437,,delivered,1,upi,invalid
O0002832,null,2024-04-19T13:46:54,delivered,,null,Mumbai
32-13-2025, ,123abc,delivered,1,32-13-2025,@@@
O0002834,,2024-03-02T03:22:37,processing,1,@@@,
O0002835,C00724,2023-11-25T19:58:45,delivered,1,cod,Kolkata
null,C00107,invalid,delivered,NULL,card,invalid
@@@,C00579,2023-07-01T10:35:23,123abc,3,@@@,Bengaluru
O0002838,@@@,2024-04-09T07:11:19,delivered,@@@,upi,Delhi
NULL,,@@@,delivered,2,cod,Hyderabad
9999-99-99,C00025,2025-08-13T06:19:18,NULL,null,cod,Chennai
invalid,null,2023-12-28T23:07:22,9999-99-99,not_a_date,upi,Chennai
N/A,C00666,@@@,delivered,2,,9999-99-99
O0002843, ,2025-06-24T00:21:00,9999-99-99,2,@@@,null
O0002844,@@@,123abc,delivered,3,123abc,not_a_date
not_a_date,C00234, , ,invalid,,Chennai
32-13-2025,C00837,2024-02-21T22:31:51,not_a_date,1,N/A,@@@
O0002847,N/A,2023-09-14T17:25:18,delivered,2,netbanking,Kolkata
@@@,@@@,###BAD###,delivered,1,not_a_date,Hyderabad
O0002849,not_a_date,null,delivered,not_a_date,not_a_date,Noida
O0002850,not_a_date,2023-09-10T19:47:24,shipped,1, ,
9999-99-99,invalid,2023-06-09T00:08:20,123abc,1,,Chennai
O0002852,nan,2023-03-07T04:50:54,invalid,1,NULL,Kolkata
NULL,C00276,NULL,delivered,N/A,cod,Kolkata
null,,9999-99-99,123abc,@@@,32-13-2025,nan
 ,nan,2025-07-15T19:04:20,delivered,1,@@@,9999-99-99
O0002856,C00834,2025-04-06T03:17:18,invalid, ,netbanking,N/A
O0002857,nan,2024-12-18T02:29:19,invalid,###BAD###,upi,Hyderabad
,C00903,2024-09-21T04:55:51,delivered,1,card,NULL
N/A, ,nan,,1, ,Delhi
invalid,N/A,123abc,32-13-2025,1, ,Pune
32-13-2025,null,2023-11-20T20:11:31,123abc,2,cod,Chennai
null,C00832,N/A,,1,,Mumbai
 ,C00997,32-13-2025,delivered,3,32-13-2025,N/A
@@@,C00799,2024-08-13T21:16:56,delivered,1,###BAD###,Bengaluru
O0002865,9999-99-99,###BAD###,NULL,1,netbanking,Kolkata
O0002866,C00068,2024-06-01T11:17:24,,1,card,invalid
O0002867,C00704,N/A,delivered,1,upi,Delhi
O0002868,C00118,2024-06-17T22:50:37,delivered,2,cod,Pune
O0002869,C00219,invalid,@@@,,NULL,Pune
O0002870,not_a_date,nan,delivered,nan,card,Kolkata
O0002871,C00054,null,delivered,2,@@@,Kolkata
O0002872,,2024-10-01T06:37:05,delivered,2,card,Chennai
O0002873,C00235,nan,@@@,invalid,card,###BAD###
NULL,C00498,N/A,NULL,1,nan,Pune
O0002875,C00434,invalid,delivered,2,card,N/A
nan,C00658,NULL, ,123abc,N/A,Kolkata
O0002877,C00947,null,delivered,1,nan,Mumbai
O0002878,C00414,2023-03-10T01:11:12,delivered,1,cod,invalid
O0002879,N/A,9999-99-99,NULL,9999-99-99,netbanking,N/A
O0002880,123abc,32-13-2025,delivered,123abc, ,Hyderabad
O0002881,C00492,2023-03-17T03:20:04,,1,netbanking,9999-99-99
9999-99-99,C00098,not_a_date,delivered,2,@@@,Bengaluru
not_a_date,C00139,2023-10-07T08:02:02,shipped,1,netbanking,Bengaluru
N/A,32-13-2025,32-13-2025,delivered,@@@,card,Delhi
O0002885,NULL,N/A,32-13-2025,@@@,upi,###BAD###
O0002886,C00229,123abc,delivered,2,invalid,NULL
O0002887,C00979,2023-08-28T06:10:15,not_a_date,1,###BAD###,Pune
O0002888,C00853,2025-04-23T21:18:21,,1,upi,Bengaluru
O0002889,,2025-03-29T09:49:51,,123abc,cod,Hyderabad
,C00813,2023-01-11T05:16:37,###BAD###,2,invalid,Kolkata
invalid,123abc,2023-12-23T23:03:46,###BAD###,1,upi,Kolkata
O0002892,C00448,2025-07-18T20:42:30,delivered,@@@,netbanking,
9999-99-99,nan,not_a_date,processing,2,upi,Hyderabad
O0002894, ,N/A,shipped,1,cod,N/A
not_a_date,C00834,###BAD###,delivered,1,cod, 
O0002896,C00379,2024-05-19T20:32:03,###BAD###,2,###BAD###,N/A
O0002897,null,2023-08-04T08:30:50,###BAD###,1,netbanking,Kolkata
###BAD###,C00415,2025-01-29T05:18:56,delivered,1,nan,Hyderabad
O0002899,C00445,2024-10-12T21:14:21,delivered,not_a_date,cod,Bengaluru
O0002900, ,not_a_date,###BAD###,1,invalid,Noida
9999-99-99,@@@,2023-11-05T09:06:21,delivered,N/A,null,Noida
O0002902,C00885,9999-99-99,123abc,2,nan,@@@
O0002903,C00278,9999-99-99,123abc,NULL,cod,32-13-2025
O0002904,C00685, ,delivered,1,invalid,Chennai
O0002905,null,9999-99-99,123abc,1,card,Hyderabad
not_a_date,C00099,32-13-2025,delivered,1,cod,Kolkata
O0002907,C00712,invalid,null,3,32-13-2025,Noida
O0002908,C00134,@@@,delivered,1,card,invalid
O0002909,C00281,nan,delivered,###BAD###,netbanking, 
